video_name,dominant_emotion,angry,disgust,scared,happy,sad,surprised,neutral,usefulness_tool,,given_val,given_aro,match_val,match_aro
TheJudge_066.mp4,happy,1,0,0,2,1,0,0,Non-useful,,Useful,Non-useful,,match
TheJudge_067.mp4,neutral,12,0,31,17,3,1,54,Non-useful,,Useful,Non-useful,,match
TheJudge_068.mp4,scared,3,0,35,33,21,0,20,Non-useful,,Useful,Non-useful,,match
TheJudge_069.mp4,angry,1,0,0,0,0,0,0,Non-useful,,Useful,Non-useful,,match
TheJudge_070.mp4,neutral,3,0,26,1,18,0,79,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_071.mp4,neutral,0,0,16,0,2,0,21,Non-useful,,Useful,Non-useful,,match
TheJudge_072.mp4,scared,1,0,25,0,3,0,20,Non-useful,,Non-useful,Useful,match,
TheJudge_073.mp4,sad,0,0,4,0,8,0,6,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_074.mp4,angry,1,0,1,1,1,0,1,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_075.mp4,scared,0,0,2,2,0,0,1,Non-useful,,Useful,Non-useful,,match
TheJudge_076.mp4,neutral,17,0,37,24,10,0,95,Non-useful,,Useful,Non-useful,,match
TheJudge_077.mp4,happy,11,0,33,49,23,0,29,Useful,,Useful,Non-useful,match,
TheJudge_078.mp4,happy,4,0,8,16,1,0,10,Non-useful,,Useful,Non-useful,,match
TheJudge_079.mp4,neutral,0,0,1,1,0,0,2,Non-useful,,Useful,Useful,,
TheJudge_080.mp4,happy,6,0,9,46,1,0,22,Useful,,Useful,Non-useful,match,
TheJudge_081.mp4,neutral,4,0,10,5,10,0,23,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_082.mp4,sad,60,0,17,25,66,0,10,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_083.mp4,sad,9,0,4,4,15,0,8,Non-useful,,Useful,Non-useful,,match
TheJudge_084.mp4,sad,19,0,4,8,25,1,20,Non-useful,,Non-useful,Useful,match,
TheJudge_085.mp4,sad,2,0,3,15,37,0,33,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_086.mp4,angry,22,0,0,1,6,0,4,Useful,,Useful,Non-useful,match,
TheJudge_087.mp4,sad,39,0,1,29,100,0,19,Useful,,Useful,Non-useful,match,
TheJudge_088.mp4,sad,30,0,28,5,92,0,15,Useful,,Useful,Non-useful,match,
TheJudge_089.mp4,happy,0,0,8,31,7,2,29,Non-useful,,Useful,Non-useful,,match
TheJudge_090.mp4,neutral,10,0,4,24,12,0,39,Non-useful,,Useful,Non-useful,,match
TheJudge_091.mp4,neutral,15,0,11,19,3,0,22,Non-useful,,Useful,Non-useful,,match
TheJudge_092.mp4,neutral,53,0,47,1,7,0,102,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_093.mp4,scared,31,0,42,9,3,0,34,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_094.mp4,happy,2,0,18,57,21,0,18,Useful,,Useful,Non-useful,match,
TheJudge_095.mp4,sad,1,0,4,0,19,0,7,Useful,,Useful,Non-useful,match,
TheJudge_096.mp4,angry,14,0,1,2,4,0,4,Non-useful,,Useful,Non-useful,,match
TheJudge_097.mp4,sad,6,0,0,0,24,0,1,Useful,,Useful,Non-useful,match,
TheJudge_098.mp4,sad,16,0,1,0,94,0,4,Useful,,Useful,Non-useful,match,
TheJudge_099.mp4,sad,10,0,18,3,168,0,6,Useful,,Useful,Non-useful,match,
TheJudge_100.mp4,neutral,0,0,0,0,8,0,14,Non-useful,,Useful,Non-useful,,match
TheJudge_101.mp4,neutral,0,0,1,2,0,0,12,Non-useful,,Useful,Non-useful,,match
TheJudge_102.mp4,angry,19,0,17,17,18,0,9,Non-useful,,Useful,Non-useful,,match
TheJudge_103.mp4,sad,4,0,2,4,19,1,8,Useful,,Useful,Non-useful,match,
TheJudge_104.mp4,neutral,3,0,1,0,3,0,4,Non-useful,,Non-useful,Useful,match,
TheJudge_105.mp4,neutral,3,0,7,0,12,0,25,Non-useful,,Non-useful,Useful,match,
TheJudge_106.mp4,sad,5,1,6,1,15,0,1,Non-useful,,Non-useful,Useful,match,
TheJudge_107.mp4,scared,17,1,44,0,16,0,15,Useful,,Non-useful,Useful,,match
TheJudge_108.mp4,neutral,17,0,3,22,8,0,30,Non-useful,,Non-useful,Useful,match,
TheJudge_109.mp4,scared,15,0,17,1,6,0,17,Non-useful,,Non-useful,Useful,match,
TheJudge_110.mp4,neutral,13,0,48,10,36,0,73,Non-useful,,Non-useful,Useful,match,
TheJudge_111.mp4,neutral,18,0,6,22,23,0,28,Non-useful,,Non-useful,Useful,match,
TheJudge_112.mp4,sad,9,0,18,7,29,1,28,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_113.mp4,sad,2,0,2,0,51,0,23,Useful,,Useful,Non-useful,match,
TheJudge_114.mp4,neutral,4,0,26,3,38,0,65,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_115.mp4,sad,2,0,31,3,65,0,52,Useful,,Non-useful,Non-useful,,
TheJudge_116.mp4,neutral,0,0,0,5,6,0,24,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_117.mp4,sad,22,0,10,4,37,0,13,Useful,,Useful,Non-useful,match,
TheJudge_118.mp4,sad,8,0,1,0,23,0,20,Non-useful,,Useful,Non-useful,,match
TheJudge_119.mp4,neutral,25,0,8,4,19,0,64,Non-useful,,Useful,Non-useful,,match
TheJudge_120.mp4,sad,11,0,26,0,80,0,69,Useful,,Non-useful,Non-useful,,
TheJudge_121.mp4,neutral,5,0,13,0,27,0,32,Non-useful,,Useful,Non-useful,,match
TheJudge_122.mp4,sad,11,0,9,2,24,0,18,Non-useful,,Non-useful,Useful,match,
TheJudge_123.mp4,sad,6,0,23,0,48,0,17,Useful,,Useful,Non-useful,match,
TheJudge_124.mp4,sad,10,0,4,0,56,4,21,Useful,,Non-useful,Useful,,match
TheJudge_125.mp4,angry,43,0,12,11,32,0,37,Non-useful,,Non-useful,Useful,match,
TheJudge_126.mp4,scared,6,0,12,0,6,0,8,Non-useful,,Non-useful,Useful,match,
TheJudge_127.mp4,neutral,10,0,2,7,4,0,15,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_128.mp4,scared,20,0,71,2,41,0,22,Useful,,Non-useful,Non-useful,,
TheJudge_129.mp4,scared,6,0,35,8,33,0,5,Non-useful,,Non-useful,Useful,match,
TheJudge_130.mp4,neutral,9,0,3,1,1,0,20,Non-useful,,Non-useful,Useful,match,
TheJudge_131.mp4,neutral,9,0,31,6,32,0,45,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_132.mp4,neutral,24,0,6,0,22,0,71,Non-useful,,Useful,Non-useful,,match
TheJudge_133.mp4,neutral,12,0,14,1,13,0,70,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_134.mp4,neutral,18,0,3,20,8,0,47,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_135.mp4,neutral,49,0,11,7,8,0,64,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_136.mp4,sad,9,0,10,4,34,0,26,Non-useful,,Useful,Non-useful,,match
TheJudge_137.mp4,sad,11,1,10,6,88,11,26,Useful,,Non-useful,Non-useful,,
TheJudge_138.mp4,sad,8,0,4,5,85,0,22,Useful,,Non-useful,Non-useful,,
TheJudge_139.mp4,sad,6,0,7,1,24,0,9,Useful,,Non-useful,Useful,,match
TheJudge_140.mp4,sad,1,0,3,1,33,0,8,Useful,,Non-useful,Useful,,match
TheJudge_141.mp4,scared,3,0,32,4,11,0,22,Non-useful,,Non-useful,Non-useful,match,match
TheJudge_142.mp4,sad,0,0,14,2,71,0,14,Useful,,Non-useful,Non-useful,,
TheJudge_143.mp4,sad,1,0,2,5,69,0,20,Useful,,Useful,Non-useful,match,
TheJudge_144.mp4,sad,13,0,6,6,23,0,21,Non-useful,,Useful,Non-useful,,match
TheJudge_145.mp4,happy,22,0,7,33,27,0,26,Non-useful,,Useful,Non-useful,,match
TheJudge_146.mp4,neutral,13,0,7,11,22,0,24,Non-useful,,Useful,Non-useful,,match
TheJudge_147.mp4,neutral,2,0,10,3,21,0,35,Non-useful,,Useful,Non-useful,,match
TheJudge_148.mp4,sad,22,0,12,9,74,0,58,Useful,,Useful,Non-useful,match,
TheJudge_149.mp4,neutral,8,0,2,0,35,1,54,Non-useful,,Useful,Non-useful,,match
TheJudge_150.mp4,happy,0,0,1,34,10,0,7,Useful,,Useful,Non-useful,match,
TheJudge_151.mp4,neutral,7,0,4,28,13,0,51,Non-useful,,Useful,Non-useful,,match
TheJudge_152.mp4,neutral,7,0,9,6,9,0,38,Non-useful,,Useful,Non-useful,,match
TheJudge_153.mp4,neutral,6,0,9,5,23,0,31,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_000.mp4,happy,6,0,0,21,2,0,16,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_001.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Useful,Useful,,
TheSpectacularNow_002.mp4,neutral,0,0,1,0,5,0,12,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_003.mp4,happy,0,0,3,10,1,0,0,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_004.mp4,neutral,0,0,12,9,15,0,56,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_005.mp4,scared,0,0,41,5,4,0,19,Useful,,Non-useful,Non-useful,,
TheSpectacularNow_006.mp4,happy,1,0,0,39,2,0,38,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_007.mp4,happy,0,0,0,4,1,0,2,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_008.mp4,scared,27,0,41,40,15,0,6,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_009.mp4,scared,35,2,37,32,37,0,6,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_010.mp4,happy,11,0,25,64,2,0,53,Useful,,Useful,Non-useful,match,
TheSpectacularNow_011.mp4,happy,11,0,6,39,7,0,18,Useful,,Useful,Useful,match,match
TheSpectacularNow_012.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_013.mp4,happy,1,0,6,8,2,0,2,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_014.mp4,happy,1,0,1,134,2,0,59,Useful,,Useful,Non-useful,match,
TheSpectacularNow_015.mp4,happy,0,0,7,103,8,0,71,Useful,,Useful,Non-useful,match,
TheSpectacularNow_016.mp4,neutral,5,0,13,71,38,0,93,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_017.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_018.mp4,neutral,0,0,0,3,0,0,6,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_019.mp4,happy,3,0,2,19,1,0,12,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_020.mp4,happy,1,0,8,124,5,0,17,Useful,,Useful,Useful,match,match
TheSpectacularNow_021.mp4,sad,2,0,3,4,6,0,2,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_022.mp4,happy,3,0,0,114,0,0,33,Useful,,Useful,Non-useful,match,
TheSpectacularNow_023.mp4,neutral,0,0,0,20,0,0,23,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_024.mp4,happy,0,0,2,104,0,0,17,Useful,,Useful,Non-useful,match,
TheSpectacularNow_025.mp4,happy,1,0,1,3,0,0,1,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_026.mp4,happy,0,0,0,10,0,1,2,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_027.mp4,happy,1,0,1,64,8,0,10,Useful,,Useful,Non-useful,match,
TheSpectacularNow_028.mp4,happy,0,0,1,36,8,0,21,Useful,,Non-useful,Non-useful,,
TheSpectacularNow_029.mp4,happy,8,0,3,165,10,0,47,Useful,,Useful,Useful,match,match
TheSpectacularNow_030.mp4,happy,49,0,32,219,69,0,108,Useful,,Useful,Useful,match,match
TheSpectacularNow_031.mp4,neutral,14,0,6,48,38,0,104,Non-useful,,Useful,Useful,,
TheSpectacularNow_032.mp4,neutral,1,0,10,3,3,0,12,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_033.mp4,happy,0,0,3,15,11,0,13,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_034.mp4,happy,1,0,12,64,27,0,30,Useful,,Non-useful,Useful,,match
TheSpectacularNow_035.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_036.mp4,neutral,0,0,1,3,0,0,6,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_037.mp4,neutral,21,0,10,110,2,0,130,Non-useful,,Useful,Useful,,
TheSpectacularNow_038.mp4,neutral,5,0,0,7,0,0,36,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_039.mp4,happy,0,0,3,6,0,0,3,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_040.mp4,happy,2,0,0,79,4,0,17,Useful,,Useful,Useful,match,match
TheSpectacularNow_041.mp4,neutral,0,0,0,0,0,0,4,Non-useful,,Useful,Useful,,
TheSpectacularNow_042.mp4,happy,37,0,56,99,0,0,0,Useful,,Non-useful,Non-useful,,
TheSpectacularNow_043.mp4,happy,0,0,6,228,21,0,107,Useful,,Useful,Useful,match,match
TheSpectacularNow_044.mp4,neutral,0,0,9,19,4,0,20,Non-useful,,Useful,Useful,,
TheSpectacularNow_045.mp4,scared,4,0,17,3,1,0,14,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_046.mp4,neutral,0,0,22,48,3,0,64,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_047.mp4,angry,27,0,1,8,0,0,12,Useful,,Useful,Non-useful,match,
TheSpectacularNow_048.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_049.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_050.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Useful,Useful,,
TheSpectacularNow_051.mp4,happy,5,8,11,139,1,0,59,Useful,,Useful,Non-useful,match,
TheSpectacularNow_052.mp4,neutral,1,0,1,0,0,0,10,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_053.mp4,neutral,3,0,51,69,19,0,139,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_054.mp4,neutral,0,0,43,8,17,0,132,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_055.mp4,neutral,15,0,34,54,35,0,154,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_056.mp4,neutral,0,0,0,0,0,0,22,Non-useful,,Useful,Useful,,
TheSpectacularNow_057.mp4,neutral,12,0,17,50,11,0,52,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_058.mp4,happy,12,0,19,217,6,0,190,Useful,,Useful,Useful,match,match
TheSpectacularNow_059.mp4,happy,2,0,20,97,19,0,23,Useful,,Useful,Non-useful,match,
TheSpectacularNow_060.mp4,sad,4,0,5,2,15,0,12,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_061.mp4,sad,1,0,2,4,7,0,4,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_062.mp4,neutral,43,0,13,54,38,0,183,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_063.mp4,neutral,11,0,13,1,68,0,127,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_064.mp4,neutral,25,0,37,12,31,0,190,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_065.mp4,happy,0,0,2,11,2,0,10,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_066.mp4,neutral,6,0,6,70,27,0,77,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_067.mp4,neutral,21,0,10,23,30,0,131,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_068.mp4,neutral,0,0,0,0,0,0,16,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_069.mp4,neutral,0,0,0,0,0,0,62,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_070.mp4,neutral,0,0,0,2,0,0,91,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_071.mp4,neutral,27,0,25,15,20,0,78,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_072.mp4,neutral,7,0,0,67,1,0,115,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_073.mp4,happy,30,0,4,117,48,0,10,Useful,,Useful,Non-useful,match,
TheSpectacularNow_074.mp4,neutral,2,0,0,10,3,0,11,Non-useful,,Useful,Non-useful,,match
TheSpectacularNow_075.mp4,neutral,5,0,39,81,20,0,202,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_076.mp4,happy,1,0,27,43,2,0,23,Useful,,Useful,Non-useful,match,
TheSpectacularNow_077.mp4,neutral,6,0,5,14,1,0,136,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_078.mp4,neutral,0,0,0,11,0,0,17,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_079.mp4,neutral,0,0,0,0,0,0,21,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_080.mp4,neutral,0,0,0,0,1,0,60,Non-useful,,Non-useful,Non-useful,match,match
TheSpectacularNow_081.mp4,neutral,12,0,22,2,5,1,62,Non-useful,,Non-useful,Useful,match,
TheSpectacularNow_082.mp4,neutral,0,0,16,27,1,0,32,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_000.mp4,happy,2,0,3,71,0,0,9,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_001.mp4,neutral,1,0,3,26,0,0,38,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_002.mp4,happy,0,0,1,5,0,0,1,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_003.mp4,angry,1,0,0,0,0,0,1,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_004.mp4,happy,3,0,24,57,16,0,51,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_005.mp4,happy,0,0,1,42,11,0,18,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_006.mp4,happy,1,0,3,19,1,0,5,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_007.mp4,happy,0,0,1,12,0,0,1,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_008.mp4,happy,7,0,10,81,6,0,17,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_009.mp4,happy,1,0,2,4,0,0,2,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_010.mp4,happy,6,0,11,13,3,0,6,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_011.mp4,neutral,0,0,0,2,0,0,4,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_012.mp4,neutral,19,0,7,51,17,1,58,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_013.mp4,sad,1,2,0,3,4,0,1,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_014.mp4,scared,1,0,50,16,8,30,30,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_015.mp4,scared,0,0,5,0,0,0,0,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_016.mp4,happy,25,2,11,120,13,0,95,Useful,,Useful,Useful,match,match
TheTheoryOfEverything_017.mp4,sad,2,0,4,37,105,0,66,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_018.mp4,sad,7,0,1,26,48,0,18,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_019.mp4,sad,5,0,4,1,72,0,17,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_020.mp4,sad,11,0,27,12,65,0,29,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_021.mp4,neutral,0,0,0,10,0,0,21,Non-useful,,Non-useful,Useful,match,
TheTheoryOfEverything_022.mp4,neutral,4,0,32,17,39,1,58,Non-useful,,Non-useful,Useful,match,
TheTheoryOfEverything_023.mp4,sad,16,0,30,44,64,1,55,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_024.mp4,happy,0,0,1,100,14,0,11,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_025.mp4,sad,0,0,0,4,6,0,4,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_026.mp4,neutral,1,0,0,5,5,0,7,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_027.mp4,neutral,3,0,0,16,22,0,70,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_028.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_029.mp4,happy,0,0,2,22,2,0,3,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_030.mp4,sad,0,0,33,20,43,0,2,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_031.mp4,sad,1,0,1,8,15,0,13,Non-useful,,Useful,Useful,,
TheTheoryOfEverything_032.mp4,neutral,29,0,55,25,45,0,93,Non-useful,,Non-useful,Useful,match,
TheTheoryOfEverything_033.mp4,neutral,19,0,2,36,36,0,51,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_034.mp4,neutral,0,0,0,3,9,0,10,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_035.mp4,happy,0,0,8,29,3,0,15,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_036.mp4,happy,14,0,17,66,55,0,63,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_037.mp4,neutral,0,0,0,51,1,0,56,Non-useful,,Non-useful,Useful,match,
TheTheoryOfEverything_038.mp4,neutral,1,0,4,14,22,0,52,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_039.mp4,happy,23,0,18,97,23,0,50,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_040.mp4,neutral,2,0,3,6,2,0,18,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_041.mp4,sad,0,0,28,4,85,0,51,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_042.mp4,neutral,0,0,0,6,0,0,40,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_043.mp4,neutral,21,0,13,9,25,0,243,Non-useful,,Non-useful,Useful,match,
TheTheoryOfEverything_044.mp4,happy,0,0,1,24,2,0,12,Useful,,Non-useful,Non-useful,,
TheTheoryOfEverything_045.mp4,neutral,0,0,1,2,0,0,11,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_046.mp4,happy,6,0,0,47,2,0,28,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_047.mp4,happy,24,0,0,84,18,0,6,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_048.mp4,neutral,25,0,5,16,18,0,141,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_049.mp4,sad,11,0,1,11,50,0,40,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_050.mp4,neutral,5,0,6,8,10,0,53,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_051.mp4,neutral,36,0,8,22,31,0,68,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_052.mp4,neutral,4,0,5,0,0,0,49,Non-useful,,Non-useful,Non-useful,match,match
TheTheoryOfEverything_053.mp4,neutral,0,0,1,0,3,0,16,Non-useful,,Useful,Useful,,
TheTheoryOfEverything_054.mp4,happy,0,0,0,20,7,0,0,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_055.mp4,happy,2,0,0,61,2,0,4,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_056.mp4,happy,7,0,5,51,6,0,34,Useful,,Useful,Non-useful,match,
TheTheoryOfEverything_057.mp4,neutral,3,0,15,32,36,0,37,Non-useful,,Useful,Non-useful,,match
TheTheoryOfEverything_058.mp4,happy,1,0,28,99,6,0,6,Useful,,Useful,Non-useful,match,
Wonder_000.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Non-useful,Useful,match,
Wonder_001.mp4,neutral,0,0,0,17,2,0,117,Non-useful,,Non-useful,Non-useful,match,match
Wonder_002.mp4,happy,3,0,8,47,12,0,21,Useful,,Useful,Non-useful,match,
Wonder_003.mp4,neutral,3,0,2,16,4,0,43,Non-useful,,Useful,Non-useful,,match
Wonder_004.mp4,happy,0,0,0,13,7,0,11,Non-useful,,Useful,Non-useful,,match
Wonder_005.mp4,neutral,10,0,0,13,27,0,29,Non-useful,,Useful,Non-useful,,match
Wonder_006.mp4,happy,3,0,2,35,1,1,5,Useful,,Useful,Useful,match,match
Wonder_007.mp4,neutral,1,0,0,1,0,0,3,Non-useful,,Useful,Non-useful,,match
Wonder_008.mp4,happy,4,0,0,19,4,0,7,Useful,,Useful,Non-useful,match,
Wonder_009.mp4,neutral,2,0,2,30,4,0,38,Non-useful,,Useful,Non-useful,,match
Wonder_010.mp4,neutral,10,1,7,14,33,0,34,Non-useful,,Useful,Non-useful,,match
Wonder_011.mp4,neutral,3,0,5,39,12,1,42,Non-useful,,Useful,Non-useful,,match
Wonder_012.mp4,neutral,1,0,12,14,25,4,30,Non-useful,,Useful,Non-useful,,match
Wonder_013.mp4,neutral,2,0,2,20,21,0,48,Non-useful,,Non-useful,Non-useful,match,match
Wonder_014.mp4,happy,1,0,0,12,5,0,5,Non-useful,,Non-useful,Non-useful,match,match
Wonder_015.mp4,happy,1,0,0,10,2,0,4,Non-useful,,Non-useful,Non-useful,match,match
Wonder_016.mp4,neutral,0,0,0,0,1,0,10,Non-useful,,Non-useful,Useful,match,
Wonder_017.mp4,neutral,0,0,9,8,5,0,22,Non-useful,,Non-useful,Non-useful,match,match
Wonder_018.mp4,neutral,0,0,10,44,3,0,79,Non-useful,,Useful,Non-useful,,match
Wonder_019.mp4,neutral,2,0,22,7,5,0,60,Non-useful,,Non-useful,Non-useful,match,match
Wonder_020.mp4,happy,0,0,0,16,3,0,9,Non-useful,,Non-useful,Non-useful,match,match
Wonder_021.mp4,neutral,0,0,8,15,12,0,113,Non-useful,,Non-useful,Useful,match,
Wonder_022.mp4,happy,1,0,1,5,0,0,5,Non-useful,,Non-useful,Non-useful,match,match
Wonder_023.mp4,happy,1,0,1,115,29,0,94,Useful,,Non-useful,Useful,,match
Wonder_024.mp4,neutral,0,0,1,33,0,0,82,Non-useful,,Useful,Non-useful,,match
Wonder_025.mp4,happy,0,0,1,44,10,0,24,Useful,,Useful,Non-useful,match,
Wonder_026.mp4,neutral,0,0,0,0,0,0,5,Non-useful,,Useful,Non-useful,,match
Wonder_027.mp4,sad,0,0,2,16,28,0,28,Non-useful,,Useful,Non-useful,,match
Wonder_028.mp4,neutral,7,0,1,19,28,0,34,Non-useful,,Useful,Non-useful,,match
Wonder_029.mp4,neutral,3,0,1,45,0,0,61,Non-useful,,Non-useful,Non-useful,match,match
Wonder_030.mp4,happy,0,0,0,35,3,0,25,Non-useful,,Non-useful,Non-useful,match,match
Wonder_031.mp4,neutral,0,0,0,6,10,0,94,Non-useful,,Non-useful,Non-useful,match,match
Wonder_032.mp4,neutral,6,0,3,52,4,0,158,Non-useful,,Useful,Non-useful,,match
Wonder_033.mp4,neutral,0,0,0,13,11,0,117,Non-useful,,Non-useful,Non-useful,match,match
Wonder_034.mp4,neutral,0,0,4,28,7,0,71,Non-useful,,Non-useful,Non-useful,match,match
Wonder_035.mp4,neutral,0,0,0,10,2,0,31,Non-useful,,Non-useful,Non-useful,match,match
Wonder_036.mp4,neutral,1,0,4,57,5,0,86,Non-useful,,Useful,Non-useful,,match
Wonder_037.mp4,neutral,3,0,14,10,2,0,38,Non-useful,,Useful,Non-useful,,match
